InputName,InputM,InputN,InputRk,TargetRk,Opt_delta,Our_delta,Delta_diff,Svd_time,Our_time,Time_gain,Our_Iter
rnd_16_3_3,80,160,60,15,0.631272079487975,0.631296365907407,2.42864194320846e-05,0.001225,0.4936128,-0.4923878,173
rnd_16_3_4,80,160,60,21,0.48100485866739,0.481007150362442,2.29169505194804e-06,0.001225,0.1651719,-0.1639469,45
rnd_16_3_5,80,160,60,27,0.362183374619294,0.362185818898717,2.44427942314163e-06,0.001225,0.2686351,-0.2674101,66
rnd_16_3_6,80,160,60,34,0.231693546330852,0.231698151298121,4.6049672698667e-06,0.001225,0.5323443,-0.5311193,106
rnd_16_3_7,80,160,60,40,0.139800734975155,0.1398026953377,1.96036254496157e-06,0.001225,0.6218279,-0.6206029,110
rnd_16_3_8,80,160,60,46,0.0789359043296388,0.0789368974819022,9.93152263331631e-07,0.001225,0.9531172,-0.9518922,149
rnd_16_3_9,80,160,60,53,0.0288373680398044,0.0288374362520113,6.82122069141367e-08,0.001225,0.3329457,-0.3317207,44
rnd_17_1_1,160,320,120,2,0.975569137409857,0.975591066186782,2.19287769253063e-05,0.0044631,0.4447627,-0.4402996,103
rnd_17_1_10,160,320,120,119,0.00252838807871399,0.00252839251537239,4.43665840567722e-09,0.0044631,1.0639386,-1.0594755,24
rnd_17_1_2,160,320,120,15,0.826218080815549,0.826228830829442,1.07500138923911e-05,0.0044631,0.8898824,-0.8854193,96
rnd_17_1_3,160,320,120,28,0.691700794375489,0.691811476991409,0.000110682615920066,0.0044631,1.5283991,-1.523936,117
rnd_17_1_4,160,320,120,41,0.562851298810109,0.562884827497312,3.35286872029661e-05,0.0044631,2.282424,-2.2779609,134
rnd_17_1_5,160,320,120,54,0.445874170410584,0.445881490831675,7.32042109080622e-06,0.0044631,2.1906812,-2.1862181,94
rnd_17_1_6,160,320,120,67,0.341983339151942,0.342020148331704,3.68091797623982e-05,0.0044631,2.6029286,-2.5984655,95
rnd_17_1_7,160,320,120,80,0.238534591925336,0.238558607489707,2.40155643703166e-05,0.0044631,2.3018013,-2.2973382,72
rnd_17_1_8,160,320,120,93,0.130861668095349,0.130869414535763,7.74644041323658e-06,0.0044631,7.5274065,-7.5229434,207
rnd_17_1_9,160,320,120,106,0.0539346067414547,0.0539418507956455,7.2440541908636e-06,0.0044631,14.3137027,-14.3092396,336
