InputName,InputM,InputN,InputRk,TargetRk,Opt_delta,Our_delta,Delta_diff,Svd_time,Our_time,Time_gain,Our_Iter
srnd_4_2_2,80,80,80,17,0.538917463709667,0.538935090951463,1.76272417956591e-05,0.001384736,0.1346725,-0.133287764,94
srnd_4_2_3,80,80,80,33,0.338595405068863,0.338607065707197,1.16606383335216e-05,0.001384736,0.2101818,-0.208797064,85
srnd_4_2_4,80,80,80,48,0.192941240253851,0.192943288016045,2.04776219395186e-06,0.001384736,0.2500616,-0.248676864,86
srnd_4_2_5,80,80,80,64,0.0752033376236368,0.07520421274458,8.75120943225061e-07,0.001384736,0.275308,-0.273923264,78
srnd_4_2_6,80,80,80,79,0.00155955808352926,0.00155955829888451,2.15355254679431e-10,0.001384736,0.0439523,-0.042567564,10
srnd_4_3_1,80,80,80,2,0.780753958642487,0.780765689560783,1.17309182966485e-05,0.001030581,0.0316911,-0.030660519,50
srnd_4_3_2,80,80,80,17,0.54154710715094,0.541568038424187,2.09312732470934e-05,0.001030581,0.27595,-0.274919419,206
srnd_4_3_3,80,80,80,33,0.336886065518159,0.336890084909766,4.01939160710185e-06,0.001030581,0.1529515,-0.151920919,72
srnd_4_3_4,80,80,80,48,0.186565206253269,0.186569658236535,4.45198326573526e-06,0.001030581,0.5002895,-0.499258919,175
srnd_4_3_5,80,80,80,64,0.0648817047671781,0.0648823699720504,6.65204872310476e-07,0.001030581,0.2551193,-0.254088719,71
srnd_4_3_6,80,80,80,79,0.000533627195272689,0.000533627200827147,5.55445793526399e-12,0.001030581,0.0258436,-0.024813019,6
srnd_5_1_1,160,160,160,2,0.797578867981402,0.797599169088356,2.0301106953502e-05,0.002893041,0.3997206,-0.396827559,159
srnd_5_1_2,160,160,160,33,0.550677153158431,0.550687321565325,1.01684068931629e-05,0.002893041,0.9554944,-0.952601359,107
srnd_5_1_3,160,160,160,65,0.346633979825067,0.346644784582947,1.08047578794568e-05,0.002893041,1.8150351,-1.812142059,130
srnd_5_1_4,160,160,160,96,0.189280681728773,0.189284675000104,3.99327133160376e-06,0.002893041,2.399793,-2.396899959,114
srnd_5_1_5,160,160,160,128,0.0646847546192626,0.0646854718056812,7.17186418544569e-07,0.002893041,1.2910537,-1.288160659,48
srnd_5_1_6,160,160,160,159,0.000231613520022102,0.000231613525916924,5.89482225510883e-12,0.002893041,0.2273602,-0.224467159,8
srnd_5_2_1,160,160,160,2,0.798077659242937,0.798096863916197,1.92046732607754e-05,0.002951493,0.1474984,-0.144546907,51
srnd_5_2_2,160,160,160,33,0.54950098116488,0.549506241275219,5.26011033974427e-06,0.002951493,0.8633767,-0.860425207,103
srnd_5_2_3,160,160,160,65,0.345692015990143,0.345702298835416,1.02828452733794e-05,0.002951493,1.4533394,-1.450387907,102
srnd_5_2_4,160,160,160,96,0.18711166864309,0.187117177645526,5.50900243653785e-06,0.002951493,2.9367055,-2.933754007,146
srnd_5_2_5,160,160,160,128,0.0648257542506772,0.0648277322707977,1.97802012054382e-06,0.002951493,5.054857,-5.051905507,209
srnd_5_2_6,160,160,160,159,2.17490874712887e-05,2.17490874713268e-05,3.81401995489666e-17,0.002951493,0.1507031,-0.147751607,5
srnd_5_3_1,160,160,160,2,0.797859625025522,0.797865607365878,5.98234035664724e-06,0.003207708,0.1506994,-0.147491692,55
srnd_5_3_2,160,160,160,33,0.548800282699854,0.548819006723503,1.87240236488861e-05,0.003207708,1.0672467,-1.064038992,125
srnd_5_3_3,160,160,160,65,0.343854368165261,0.343882131216968,2.77630517073746e-05,0.003207708,2.2720575,-2.268849792,155
srnd_5_3_4,160,160,160,96,0.187322976415665,0.187329487449602,6.51103393711772e-06,0.003207708,3.0316105,-3.028402792,141
srnd_5_3_5,160,160,160,128,0.0660219625675837,0.0660227848021293,8.22234545547196e-07,0.003207708,1.5807286,-1.577520892,65
srnd_5_3_6,160,160,160,159,0.000856101432259832,0.000856101682112423,2.49852591090519e-10,0.003207708,0.4893714,-0.486163692,17
srnd_6_1_1,320,320,320,2,0.805529392433683,0.805555785223814,2.6392790131613e-05,0.011993221,1.2656574,-1.253664179,155
srnd_6_1_2,320,320,320,65,0.552352526097766,0.55237966966393,2.71435661647335e-05,0.011993221,9.297898,-9.285904779,226
srnd_6_1_3,320,320,320,129,0.349348749649399,0.349358662597288,9.9129478893234e-06,0.011993221,10.8870616,-10.875068379,137
srnd_6_1_4,320,320,320,192,0.189023089252153,0.189038661324102,1.55720719483832e-05,0.011993221,14.1393034,-14.127310179,124
srnd_6_1_5,320,320,320,256,0.0661056787474704,0.0661078752654705,2.19651800009713e-06,0.011993221,27.9453811,-27.933387879,189
srnd_6_1_6,320,320,320,319,5.73568561135797e-05,5.73568561238209e-05,1.02412110909722e-14,0.011993221,1.2196808,-1.207687579,7
srnd_6_2_1,320,320,320,2,0.806109959817965,0.80612659001325,1.66301952848613e-05,0.011427307,0.6332495,-0.621822193,82
srnd_6_2_2,320,320,320,65,0.550685017926601,0.550702931632532,1.7913705931516e-05,0.011427307,5.6980748,-5.686647493,134
srnd_6_2_3,320,320,320,129,0.347701233413213,0.347711160003914,9.92659070070401e-06,0.011427307,10.4178259,-10.406398593,130
srnd_6_2_4,320,320,320,192,0.187005519386912,0.187023849749728,1.83303628160103e-05,0.011427307,15.9903459,-15.978918593,141
srnd_6_2_5,320,320,320,256,0.0644975649388212,0.0644984489500503,8.84011229149162e-07,0.011427307,15.8870229,-15.875595593,106
srnd_6_2_6,320,320,320,319,6.5351027115622e-05,6.53510288636651e-05,1.74804308940117e-12,0.011427307,1.326133,-1.314705693,8
srnd_6_3_1,320,320,320,2,0.805786234198819,0.805794616819617,8.38262079772001e-06,0.011895788,0.642899,-0.631003212,85
srnd_6_3_2,320,320,320,65,0.551263122257049,0.551301294078747,3.81718216977411e-05,0.011895788,10.5631222,-10.551226412,252
srnd_6_3_3,320,320,320,129,0.348165273503923,0.348197334840626,3.20613367024714e-05,0.011895788,11.0677848,-11.055889012,141
srnd_6_3_4,320,320,320,192,0.187747025616045,0.187752229573489,5.20395744499358e-06,0.011895788,16.7702414,-16.758345612,149
srnd_6_3_5,320,320,320,256,0.066312874599617,0.0663137662422071,8.91642590108987e-07,0.011895788,15.3721865,-15.360290712,103
srnd_6_3_6,320,320,320,319,0.000202411412806597,0.00020241150338374,9.05771429810919e-11,0.011895788,2.3231762,-2.311280412,13
