InputName,InputM,InputN,InputRk,TargetRk,Opt_delta,Our_delta,Delta_diff,Svd_time,Our_time,Time_gain,Our_Iter
srnd_3_2_2,40,40,40,9,0.588890591593151,0.588894609764865,4.01817171391539e-06,0.000419131,0.034927,-0.034507869,49
srnd_3_2_3,40,40,40,17,0.346720663809341,0.346722069096363,1.40528702219367e-06,0.000419131,0.0298234,-0.029404269,42
srnd_3_2_4,40,40,40,24,0.191163073834639,0.19116529164023,2.21780559137019e-06,0.000419131,0.0652202,-0.064801069,70
srnd_3_2_5,40,40,40,32,0.0532522525735637,0.0532523253023148,7.27287511465002e-08,0.000419131,0.0382251,-0.037805969,34
srnd_3_2_6,40,40,40,39,0.000217209889108359,0.000217209889115768,7.40843475975639e-15,0.000419131,0.0113606,-0.010941469,8
srnd_3_3_1,40,40,39,2,0.880921354877532,0.880925273370078,3.91849254655074e-06,0.000335497,0.0138296,-0.013494103,41
srnd_3_3_2,40,40,39,9,0.581352895793107,0.581356304244871,3.40845176405313e-06,0.000335497,0.025655,-0.025319503,53
srnd_3_3_3,40,40,39,16,0.36410648177484,0.364107846802085,1.36502724568111e-06,0.000335497,0.032333,-0.031997503,39
srnd_3_3_4,40,40,39,24,0.176473056088687,0.176474604033306,1.54794461848518e-06,0.000335497,0.0554602,-0.055124703,62
srnd_3_3_5,40,40,39,31,0.0624872295638866,0.0624885824431423,1.3528792557338e-06,0.000335497,0.1000652,-0.099729703,94
srnd_3_3_6,40,40,39,38,4.62411765350135e-05,0.0014441252312265,0.00139788405469148,0.000335497,0.0118928,-0.011557303,9
srnd_4_1_1,80,80,80,2,0.917789871263021,0.917794258217418,4.38695439741732e-06,0.001397346,0.0260397,-0.024642354,38
srnd_4_1_2,80,80,80,17,0.60493585699616,0.604940646961439,4.78996527908393e-06,0.001397346,0.1998853,-0.198487954,130
srnd_4_1_3,80,80,80,33,0.361404612163326,0.361409047163771,4.4350004453908e-06,0.001397346,0.1729174,-0.171520054,79
srnd_4_1_4,80,80,80,48,0.182292575126314,0.182294488377341,1.91325102652518e-06,0.001397346,0.2210464,-0.219649054,77
srnd_4_1_5,80,80,80,64,0.0558366947397368,0.0558369982392102,3.03499473441882e-07,0.001397346,0.1495926,-0.148195254,42
srnd_4_1_6,80,80,80,79,0.000651522587566591,0.000651522760426749,1.72860158261998e-10,0.001397346,0.060131,-0.058733654,14
srnd_4_2_1,80,80,80,2,0.923487392893185,0.923498846264892,1.14533717072707e-05,0.001233295,0.0320335,-0.030800205,50
srnd_4_2_2,80,80,80,17,0.611389109020356,0.611400182502465,1.10734821089364e-05,0.001233295,0.143242,-0.142008705,89
srnd_4_2_3,80,80,80,33,0.372936125739795,0.372948587053167,1.24613133717366e-05,0.001233295,0.4477163,-0.446483005,210
srnd_4_2_4,80,80,80,48,0.205635063036274,0.205637431413706,2.36837743158858e-06,0.001233295,0.2858078,-0.284574505,77
srnd_4_2_5,80,80,80,64,0.0706090316655051,0.07060954209713,5.10431624842211e-07,0.001233295,0.2536938,-0.252460505,66
srnd_4_2_6,80,80,80,79,0.0004222091935503,0.000422209199447616,5.89731648931169e-12,0.001233295,0.0480139,-0.046780605,10
srnd_4_3_1,80,80,80,2,0.91587436090507,0.915879746307492,5.38540242256413e-06,0.000808142,0.0409326,-0.040124458,54
srnd_4_3_2,80,80,80,17,0.608830203023247,0.60885039184744,2.01888241933013e-05,0.000808142,0.3417281,-0.340919958,229
srnd_4_3_3,80,80,80,33,0.365121384986143,0.365129052093027,7.6671068838241e-06,0.000808142,0.3154648,-0.314656658,149
srnd_4_3_4,80,80,80,48,0.1933602635401,0.193365796398634,5.53285853374663e-06,0.000808142,0.4553021,-0.454493958,160
srnd_4_3_5,80,80,80,64,0.0645476737411806,0.0645480348694336,3.61128253051346e-07,0.000808142,0.144182,-0.143373858,40
srnd_4_3_6,80,80,80,79,0.000143799612979631,0.00014379961324343,2.63798396104784e-13,0.000808142,0.0259349,-0.025126758,6
srnd_5_1_1,160,160,160,2,0.944521181834893,0.944598514066541,7.73322316485192e-05,0.003351297,0.1338524,-0.130501103,52
srnd_5_1_2,160,160,160,33,0.639447597129063,0.639463115628055,1.55184989913959e-05,0.003351297,0.7846975,-0.781346203,93
srnd_5_1_3,160,160,160,65,0.401611776812475,0.40162577501866,1.39982061855837e-05,0.003351297,2.6940446,-2.690693303,184
srnd_5_1_4,160,160,160,96,0.217151814242545,0.217158257321788,6.44307924377308e-06,0.003351297,3.3529617,-3.349610403,165
srnd_5_1_5,160,160,160,128,0.0773388263007515,0.0773416745174623,2.84821671077407e-06,0.003351297,2.5866777,-2.583326403,106
srnd_5_1_6,160,160,160,159,0.000115258680165543,0.000115258681114515,9.48971803915732e-13,0.003351297,0.2469877,-0.243636403,9
srnd_5_2_1,160,160,160,2,0.94529374272348,0.945299239645775,5.49692229501186e-06,0.003717273,0.1136822,-0.109964927,48
srnd_5_2_2,160,160,160,33,0.641242041027706,0.641261679790472,1.96387627663386e-05,0.003717273,1.2510122,-1.247294927,149
srnd_5_2_3,160,160,160,65,0.400928270164433,0.400943235494733,1.49653303005981e-05,0.003717273,2.3715385,-2.367821227,168
srnd_5_2_4,160,160,160,96,0.216262617003467,0.216266680467005,4.06346353820641e-06,0.003717273,1.8817178,-1.878000527,85
srnd_5_2_5,160,160,160,128,0.0743987989191423,0.0744004305974221,1.6316782797815e-06,0.003717273,2.0982622,-2.094544927,91
srnd_5_2_6,160,160,160,159,2.27694771854818e-05,2.27694771854884e-05,6.62040951573961e-18,0.003717273,0.163717,-0.159999727,6
srnd_5_3_1,160,160,160,2,0.944662563255862,0.944674612064556,1.20488086949866e-05,0.002933993,0.1767553,-0.173821307,66
srnd_5_3_2,160,160,160,33,0.636045059174203,0.636058202435791,1.31432615876337e-05,0.002933993,0.9737019,-0.970767907,115
srnd_5_3_3,160,160,160,65,0.394449829322793,0.394454358052719,4.52872992595665e-06,0.002933993,1.2859693,-1.283035307,86
srnd_5_3_4,160,160,160,96,0.210897812280362,0.210899641962417,1.82968205519884e-06,0.002933993,1.4115491,-1.408615107,68
srnd_5_3_5,160,160,160,128,0.0702675903112945,0.0702679898510472,3.99539752615752e-07,0.002933993,1.6607189,-1.657784907,72
srnd_5_3_6,160,160,160,159,0.000295322193693722,0.000295322203677489,9.983766526174e-12,0.002933993,0.2458736,-0.242939607,9
srnd_6_1_1,320,320,320,2,0.954827079488708,0.954885647419857,5.85679311497778e-05,0.013485202,0.4669631,-0.453477898,77
srnd_6_1_2,320,320,320,65,0.648939005079091,0.648970501224182,3.14961450902373e-05,0.013485202,6.0521732,-6.038687998,153
srnd_6_1_3,320,320,320,129,0.409082853554079,0.409163655237742,8.08016836633119e-05,0.013485202,9.033877,-9.020391798,119
srnd_6_1_4,320,320,320,192,0.220440895212637,0.220452752392879,1.18571802424916e-05,0.013485202,18.6259339,-18.612448698,172
srnd_6_1_5,320,320,320,256,0.0772013759494597,0.077205057099379,3.68114991931845e-06,0.013485202,16.5356382,-16.522152998,112
srnd_6_1_6,320,320,320,319,7.56262772670952e-05,7.56262915250222e-05,1.42579270194813e-11,0.013485202,1.9448173,-1.931332098,12
srnd_6_2_1,320,320,320,2,0.954385284065145,0.954406416598883,2.1132533737922e-05,0.011907564,0.8895244,-0.877616836,121
srnd_6_2_2,320,320,320,65,0.648196313042244,0.648227858592415,3.15455501713746e-05,0.011907564,6.5530108,-6.541103236,160
srnd_6_2_3,320,320,320,129,0.408388821934781,0.408404903961735,1.60820269535233e-05,0.011907564,8.7428869,-8.730979336,116
srnd_6_2_4,320,320,320,192,0.22023006056236,0.220241532208097,1.14716457369213e-05,0.011907564,18.5626772,-18.550769636,167
srnd_6_2_5,320,320,320,256,0.0772660093738961,0.077268722591296,2.71321739994668e-06,0.011907564,15.8896018,-15.877694236,110
srnd_6_2_6,320,320,320,319,0.000141306824938185,0.000141306923469954,9.85317689797868e-11,0.011907564,3.143657,-3.131749436,19
srnd_6_3_1,320,320,320,2,0.954488092354565,0.954500990118519,1.28977639534122e-05,0.012843885,0.5707965,-0.557952615,75
srnd_6_3_2,320,320,320,65,0.645963772939501,0.64598616142496,2.23884854595457e-05,0.012843885,4.7101971,-4.697353215,118
srnd_6_3_3,320,320,320,129,0.405410563493431,0.405431977738635,2.14142452039656e-05,0.012843885,12.9529785,-12.940134615,167
srnd_6_3_4,320,320,320,192,0.218013814338376,0.218022771662473,8.95732409689209e-06,0.012843885,11.0667626,-11.053918715,100
srnd_6_3_5,320,320,320,256,0.0756283075683122,0.0756297602686706,1.4527003583259e-06,0.012843885,25.9267805,-25.913936615,178
srnd_6_3_6,320,320,320,319,1.86790457722836e-05,1.86790458280924e-05,5.58087647276051e-14,0.012843885,1.0996619,-1.086818015,7
