InputName,InputM,InputN,InputRk,TargetRk,Opt_delta,Our_delta,Delta_diff,Svd_time,Our_time,Time_gain,Our_Iter
srnd_5_3_2,160,160,160,33,0.601553557867504,0.601567567201929,1.40093344249692e-05,0.00366588,0.9066441,-0.90297822,105
srnd_5_3_3,160,160,160,65,0.378811245217029,0.378819291990851,8.04677382199026e-06,0.00366588,1.2325805,-1.22891462,87
srnd_5_3_4,160,160,160,96,0.206288165790545,0.206294398447717,6.23265717136778e-06,0.00366588,3.6518787,-3.64821282,187
srnd_5_3_5,160,160,160,128,0.0734790770944508,0.0734811292859277,2.05219147693392e-06,0.00366588,5.6935211,-5.68985522,256
srnd_5_3_6,160,160,160,159,0.000221991532499016,0.000221991540557914,8.05889738080511e-12,0.00366588,0.1785187,-0.17485282,7
srnd_6_1_1,320,320,320,2,0.889017697725687,0.889055577708731,3.78799830447196e-05,0.013786348,0.6320475,-0.618261152,94
srnd_6_1_2,320,320,320,65,0.606851903006028,0.606919780090736,6.78770847076793e-05,0.013786348,4.5455985,-4.531812152,111
srnd_6_1_3,320,320,320,129,0.382562924127342,0.382575042508864,1.21183815217085e-05,0.013786348,14.6884953,-14.674708952,191
srnd_6_1_4,320,320,320,192,0.206053692565185,0.206063844067987,1.01515028022026e-05,0.013786348,23.056711,-23.042924652,202
srnd_6_1_5,320,320,320,256,0.0726789414876324,0.0726811051295373,2.16364190495921e-06,0.013786348,38.3601421,-38.346355752,264
srnd_6_1_6,320,320,320,319,0.000126083910554712,0.000126083942075168,3.15204560857266e-11,0.013786348,3.2987952,-3.285008852,19
srnd_6_2_1,320,320,320,2,0.889073379665424,0.889088416101773,1.50364363492583e-05,0.015084987,0.492265,-0.477180013,66
srnd_6_2_2,320,320,320,65,0.606927438806277,0.606980855973698,5.34171674214656e-05,0.015084987,4.6390656,-4.623980613,114
srnd_6_2_3,320,320,320,129,0.382273013677495,0.382286373798298,1.33601208032741e-05,0.015084987,8.2265561,-8.211471113,107
srnd_6_2_4,320,320,320,192,0.205423484957025,0.205426997683243,3.51272621737508e-06,0.015084987,13.1291088,-13.114023813,120
srnd_6_2_5,320,320,320,256,0.0724360125779151,0.0724387798544922,2.76727657716469e-06,0.015084987,40.8861921,-40.871107113,284
srnd_6_2_6,320,320,320,319,3.45798708592108e-06,3.45798708594175e-06,2.06718390777412e-17,0.015084987,0.8475204,-0.832435413,5
srnd_6_3_1,320,320,320,2,0.888963007198902,0.88902443414265,6.14269437485548e-05,0.013253225,0.4398383,-0.426585075,58
srnd_6_3_2,320,320,320,65,0.606871142348251,0.606907645664286,3.65033160354411e-05,0.013253225,3.8112792,-3.798025975,94
srnd_6_3_3,320,320,320,129,0.382878984788856,0.382894124268048,1.51394791919057e-05,0.013253225,12.7070683,-12.693815075,163
srnd_6_3_4,320,320,320,192,0.20525156643044,0.205264818896189,1.325246574857e-05,0.013253225,18.723555,-18.710301775,166
srnd_6_3_5,320,320,320,256,0.0720317132456271,0.0720334042753884,1.69102976126101e-06,0.013253225,36.7310812,-36.717827975,254
srnd_6_3_6,320,320,320,319,9.17888525367907e-05,9.17888655640785e-05,1.30272877853005e-11,0.013253225,2.0402029,-2.026949675,12
